Filename,ClassId
03238,23
10094,35
07857,12
09667,4
04241,18
07753,2
12265,38
02121,18
07311,38
01206,40
12449,25
07223,2
10828,2
05943,2
12401,38
10845,33
05785,5
10318,18
04704,1
07093,4
05701,28
10505,3
10624,24
11949,8
08330,4
12579,20
01793,8
07186,4
10295,10
06175,2
09380,34
07932,5
07181,22
05934,38
09483,4
12166,10
12161,26
02134,13
00913,13
03451,2
04601,4
04886,18
05283,38
04921,38
06574,2
03292,10
00765,4
12174,1
06693,42
01239,14
00965,5
01514,30
03600,6
10499,1
06214,4
02283,9
04293,35
01631,10
10482,5
09859,26
05169,12
05375,5
05438,38
00762,10
09806,5
04167,5
00074,5
11575,18
03271,11
01126,12
09486,8
04504,0
10431,25
07594,39
01293,2
12205,5
04518,10
09690,10
02674,12
08250,35
03516,9
00971,7
00663,7
06239,18
07351,35
09228,9
00878,3
08065,16
03078,2
07689,12
06432,26
07858,33
04555,36
11431,24
05222,40
06057,35
12213,1
05666,7
08664,11
10884,13
03037,1
09441,17
11352,5
00395,5
00706,12
03923,2
09058,9
07234,18
11653,14
03486,15
08779,35
07692,25
09240,10
11279,12
03251,13
06924,2
09474,5
04825,4
03649,7
05758,25
08476,14
07294,14
03834,5
02658,12
08530,15
09001,5
01810,12
04341,12
10186,10
04631,1
02748,21
03501,32
01120,31
02812,7
10324,38
07745,18
08549,30
08172,38
10063,35
09503,38
05026,18
07034,31
05041,2
08920,13
04392,4
00480,33
00766,1
01487,32
03615,4
01894,2
03189,7
08670,12
06455,1
02006,17
01266,42
07993,11
12237,1
06695,33
11288,31
02734,5
00289,13
01339,31
07673,38
06350,10
02825,17
00611,41
12229,28
04352,1
06901,25
07315,35
06973,1
09332,2
01518,16
06847,1
09784,1
07591,35
08788,7
08095,3
00380,19
09400,36
09244,2
11436,36
06784,12
06900,35
12454,32
03700,35
05557,25
06969,35
09191,12
04736,7
12122,13
02591,14
09479,26
05414,4
06601,5
01131,8
05812,13
07174,16
01393,5
03310,25
00130,36
01392,25
11760,18
03918,16
08601,4
12327,2
12167,39
04368,18
11686,17
09711,3
10241,9
01216,13
11273,25
05280,22
11446,6
06021,10
01884,5
00010,12
02616,1
03845,35
08316,4
07482,8
05393,18
05516,35
05492,8
07757,13
03026,4
01872,9
04956,2
04679,7
08683,3
10064,7
11854,2
01582,30
07133,25
05191,13
07078,10
09125,17
12448,15
06026,13
01794,25
02571,23
10025,2
07681,4
10312,15
10743,2
01253,17
10485,38
10566,21
10685,11
11699,10
06226,25
02349,13
08503,10
01413,34
08834,4
08877,14
00119,17
03007,33
05877,5
09875,9
06675,37
08051,2
00448,38
02124,23
07021,4
08457,10
11430,25
02169,2
01576,38
06229,12
12536,25
05702,12
00145,25
03771,7
10100,27
06584,15
11539,5
00225,12
00441,17
11839,1
08655,8
12303,9
02533,1
05043,27
07075,38
08240,23
06996,18
02083,13
00330,4
10892,41
10302,4
02865,4
02234,5
07709,4
11733,10
07713,6
05323,13
11971,22
06312,2
11286,25
08852,33
01580,6
08931,33
04981,35
06761,35
11406,12
06804,9
03639,38
02199,4
02037,35
10272,10
04607,35
02640,12
04897,9
01357,12
04246,38
11024,14
06429,1
05790,10
00404,38
06774,25
00310,19
08659,8
12264,18
04654,4
01012,2
11192,21
09156,13
06441,37
06013,23
06829,3
02851,10
00830,37
00147,16
09448,2
12109,11
01115,33
00362,13
06277,35
05082,10
06635,23
00302,2
06133,17
04182,31
00282,31
12376,2
00893,17
05227,11
03443,12
01277,14
07760,28
02031,7
01189,12
03122,18
02371,2
08122,2
06689,37
08536,1
09470,38
06832,5
04672,18
00334,10
05426,36
04243,14
08196,3
05095,25
07045,7
07323,5
12310,38
04052,31
12179,17
03791,5
07291,5
07772,13
02566,2
07256,36
05299,36
05366,13
05089,9
10452,9
01909,8
05242,38
02116,26
07270,34
08226,31
09892,33
05886,35
07042,12
06235,14
00532,23
00902,38
02299,36
07524,25
11479,36
00585,10
03751,34
08573,14
11134,35
06613,5
03278,18
07329,25
12568,10
08353,38
12082,31
09540,10
02578,22
03448,15
04824,4
04903,7
10398,22
03497,9
03745,29
12370,3
11131,31
09255,18
11880,10
07836,35
06853,3
02999,5
10084,38
11693,1
08033,9
06289,33
07475,10
07130,16
04655,4
02243,16
03128,10
02691,10
11325,18
09307,31
05404,20
06269,23
03387,30
08468,3
08343,25
02497,4
07530,1
09822,26
05722,35
03820,26
09355,35
11057,22
05482,15
06623,22
04993,3
02556,7
00477,36
07032,4
08185,12
06736,10
06652,38
12276,42
01855,5
08006,20
03073,10
00838,15
00013,7
05782,12
08096,13
08152,7
07969,18
07596,36
10512,28
02560,2
02981,5
03952,6
02094,25
08556,35
08327,35
01558,2
03796,5
02522,3
05676,25
04487,4
08458,34
08094,5
07779,18
05913,33
06615,9
04987,25
11443,5
12170,9
12049,2
05101,18
10784,38
03818,10
08355,31
04814,5
12038,4
10767,13
03902,13
09049,10
11581,13
00733,40
02287,17
00472,3
08707,5
08482,11
02747,1
09615,10
08993,18
03103,40
06911,10
08594,13
03594,14
06015,5
02969,17
00871,35
10455,2
08129,2
12078,38
12290,31
02048,2
09185,11
01951,25
01502,8
11593,18
08748,25
10949,11
03408,1
11963,25
06246,2
11895,29
00608,28
11039,11
12323,4
11554,17
01215,12
10249,2
09324,3
08610,12
01819,42
08174,5
02738,28
11724,3
02651,2
05683,38
07474,16
08958,4
10127,4
07104,38
06795,4
04212,17
10971,36
07821,5
04705,2
02534,8
02943,18
07107,12
08703,33
06834,12
09982,4
07522,11
12013,14
10564,39
05537,1
00037,12
10124,30
11918,20
02814,33
11064,5
02390,18
01354,2
02810,19
06645,21
06382,10
12258,35
08637,12
00647,7
11045,19
10238,23
02192,4
03665,26
10130,12
08784,42
04626,12
07817,38
11259,10
07875,13
12041,36
05412,13
02355,18
09341,2
08508,38
12413,3
00896,15
02387,25
06436,33
05285,12
07378,33
02397,3
01886,18
10099,38
07396,17
05502,2
04475,2
04239,38
10590,5
06759,1
01286,11
00200,17
03243,25
00567,10
04308,11
11770,16
10340,2
05696,33
08070,13
06913,28
02277,10
07108,11
01850,35
12534,13
03025,29
12623,35
02264,13
07619,38
00443,29
03926,20
10497,3
08186,38
05950,29
12279,9
09225,25
05016,4
00980,13
00694,29
05046,1
07698,8
06733,2
04324,35
05347,5
10017,12
02379,12
02530,26
00925,3
02668,10
04251,11
09339,23
01066,31
11959,13
12079,16
04025,38
12571,2
10939,2
01060,5
11748,12
03793,12
03490,11
05671,2
06714,17
06764,10
05891,7
08912,38
00516,3
10514,9
08633,4
02597,25
11257,5
07786,31
01199,14
07458,14
00337,34
08170,10
02913,18
02358,33
08378,2
01918,25
06240,33
04514,35
04044,25
01257,11
10089,11
04054,15
03628,5
01764,23
08175,18
00553,13
04622,4
05615,17
00984,31
11070,42
01197,9
08444,34
10992,6
06505,9
04638,25
11342,9
00994,35
07086,5
05936,8
03894,25
03602,2
01093,18
07262,18
06217,22
07510,5
05028,2
06540,2
05057,21
00332,3
11509,38
05442,4
03283,12
02010,36
07183,23
04377,1
04357,2
00932,5
02079,17
10372,9
03472,16
05558,33
05613,13
05990,17
05288,15
03094,14
02181,26
09190,11
09223,13
08737,15
07519,35
08008,16
03391,31
05116,15
03841,11
02266,2
03534,1
00433,34
00881,1
05999,42
02817,19
07937,5
00904,25
09340,38
02342,18
05901,4
08988,10
12352,33
06105,38
03612,38
10886,5
06034,9
03821,28
08480,23
01679,13
09643,14
11236,13
07904,26
07120,10
06668,42
03535,35
09302,34
11722,31
03015,31
00476,35
10274,33
05517,17
04283,4
08491,13
06038,27
06741,2
03235,27
06052,12
04254,14
11435,25
02297,2
08030,35
03056,19
00248,38
08922,17
09987,24
03253,15
09406,2
07401,10
02036,26
08127,1
01856,24
06231,8
08169,12
03901,25
03536,13
07551,5
00466,7
06060,2
07246,30
08531,4
12474,5
02540,25
05953,35
10262,9
06085,6
11679,36
00917,38
01153,1
01836,15
07170,17
11904,30
04005,29
07451,7
10243,23
11824,17
10956,31
10799,33
07853,12
11385,9
06119,36
03599,38
11459,5
12515,10
02436,12
09381,35
11618,7
00816,11
07038,7
02328,10
10941,38
00462,25
12112,18
12087,20
10999,24
07711,7
08976,4
08650,12
09945,2
08154,12
01163,17
09515,4
01159,1
09392,2
09850,25
04815,10
08113,2
10801,8
02113,5
00474,35
06007,29
08634,1
09115,8
02750,9
06418,36
00418,9
08086,9
04461,5
05340,25
08839,5
10683,31
09773,2
07662,31
02401,12
12018,10
06406,17
02442,11
07702,2
12466,1
03831,1
11584,4
03378,40
06035,7
09103,25
08563,28
10244,7
02451,35
00123,8
09209,5
04008,1
00637,29
12118,12
07809,31
08050,9
05070,10
02039,12
02582,34
10219,11
07366,14
10541,11
11163,7
12137,5
06686,9
09526,5
09630,26
06519,1
10973,14
07302,11
09524,10
00720,10
04036,38
09812,11
01345,8
12524,33
10381,0
09944,5
05241,38
07699,9
07005,42
00424,10
05458,12
06905,2
11058,7
07413,5
09652,8
09321,3
00320,8
10392,17
02073,1
04332,0
04582,12
11765,39
04202,13
03898,15
11519,38
07173,4
07463,7
10997,13
00546,1
06477,31
11206,10
11715,35
11640,6
05576,24
11810,33
09546,26
03995,13
10462,10
10994,3
03611,4
02928,1
01398,10
11636,2
07906,5
09706,4
07694,38
02472,2
07341,33
07445,25
00987,31
09375,14
10035,2
07962,3
07224,4
01009,12
07103,4
02725,33
00943,0
09391,2
03533,12
12131,35
12028,12
06585,10
01068,4
06510,11
09588,17
10610,33
00916,13
01417,3
01106,8
00636,16
09702,33
07100,11
00259,15
08675,13
09964,12
11086,37
05977,7
03847,25
07387,35
00047,10
02579,12
07418,21
03240,4
02845,8
11999,31
02667,3
02201,38
08702,26
11585,1
01232,4
01026,11
03585,10
08846,23
04495,12
09958,3
04837,10
08613,31
03215,4
00348,13
00862,9
11185,38
01002,12
11698,31
10561,4
02554,9
03419,2
04934,8
08687,1
03138,7
04912,10
03115,12
12580,2
01011,10
08057,38
00370,10
07367,22
02832,34
01938,5
04427,12
08936,15
08135,41
04218,26
00299,26
05814,10
08053,38
09347,3
10822,1
02367,1
06252,38
03578,4
08541,18
10603,1
01908,38
09338,7
11417,3
09057,35
03717,4
04100,15
01425,14
06889,9
08692,25
12624,25
00494,10
08423,39
07863,11
10461,29
04069,30
10622,17
08598,13
04551,25
09523,1
05413,18
12050,2
05869,12
02752,0
07222,2
04270,13
00112,16
01147,4
06004,30
08477,14
08305,35
02829,35
11260,9
01989,38
06275,38
10034,25
03532,17
01455,25
04658,33
07097,8
06823,2
10079,1
05118,4
09941,6
09634,1
02718,10
06305,33
05038,2
05689,2
06322,12
10537,21
01650,35
07727,1
10617,4
04644,5
00635,7
01813,9
08589,22
00356,35
08283,31
09978,9
09265,7
04547,7
05072,16
05337,22
03560,17
00610,27
07153,2
04230,9
06386,12
09792,22
07842,5
00385,25
06002,0
09853,3
01158,9
01270,2
05496,16
07394,1
04410,6
11263,26
04892,25
00770,10
00447,38
08825,13
00043,12
01643,19
02956,11
10759,25
09913,15
11399,3
02695,13
00521,26
05863,38
01211,12
02265,25
02098,18
04081,10
10702,10
04010,4
01805,28
02710,25
02434,5
11398,35
08270,2
07415,2
07335,38
05316,11
01533,14
06799,31
10182,38
12366,1
00534,12
11926,35
08764,34
07871,4
07312,7
03852,9
08162,33
11909,1
08817,26
11235,17
11510,39
06181,12
00389,9
04492,40
04861,3
12510,4
05887,13
08102,11
11912,26
03093,2
10539,14
07113,23
09496,15
09226,10
01488,12
09871,38
03298,18
12098,42
08287,2
10097,5
11251,38
08672,14
09193,38
07781,17
01220,13
04146,15
02053,3
06535,5
03724,40
09301,8
12019,42
04451,12
03257,8
03146,3
09538,1
11383,7
09934,12
03205,13
06513,38
01160,32
00387,12
03242,7
11204,9
06990,2
00245,40
11348,9
10092,9
11780,36
07587,5
10639,8
06458,30
03186,13
08681,13
08402,12
06861,17
11187,12
04955,9
09684,13
11307,38
07910,21
06228,13
00698,1
03244,12
04677,7
03050,11
04274,4
04021,11
00181,4
09848,37
04721,3
05315,38
00502,9
05550,10
05598,5
06168,8
05911,10
08906,11
12371,28
07386,13
03139,10
10354,38
04910,13
09595,1
10495,13
07924,16
11702,24
11432,16
04028,7
02906,37
03859,16
06677,25
09703,18
11684,7
11958,28
01996,35
09811,35
00156,6
08755,9
06009,3
11740,8
09221,9
09168,35
10738,2
04360,36
06104,4
01053,34
08807,11
11020,33
04596,10
06333,0
04767,14
00397,38
10715,13
12560,9
02594,2
06117,25
02004,9
04645,39
08646,8
02600,30
06483,11
11112,3
07282,26
09834,19
03965,26
06850,9
10914,15
12306,9
00365,11
01212,33
01228,11
02687,5
06782,3
05841,11
06608,10
03530,4
09358,13
00575,33
05575,15
11532,11
08200,4
00489,14
00383,4
10523,3
06330,12
10502,26
09712,12
12625,12
05960,12
06055,35
00780,2
07525,30
12253,24
02730,4
09166,13
01984,10
06928,2
02386,4
07628,33
10067,26
05122,1
00918,35
05464,23
04133,30
10483,25
09145,14
09499,4
01831,5
08775,4
10501,4
05803,4
05223,26
11405,2
06702,20
04761,8
10131,33
04738,7
06800,37
09639,4
03493,24
01589,13
03226,4
05336,40
01916,29
04732,19
01301,18
02791,40
03475,1
08412,12
06614,5
01625,25
09797,30
08829,13
03018,25
06687,20
10574,4
00464,2
00641,8
09755,2
02384,22
11805,2
09598,2
01852,13
05821,12
09747,36
07318,3
05452,38
06811,1
12383,1
09208,13
08300,18
01561,2
07987,19
11564,30
06351,13
12318,4
08890,32
05406,34
09621,26
02435,11
08133,27
00823,4
02700,5
01705,35
05603,7
02018,9
06281,15
02219,28
10599,4
12117,31
05760,21
02987,6
07721,38
07382,13
07496,13
04154,17
04168,38
05865,3
01861,41
01937,23
03912,28
07286,28
12100,13
08150,35
01332,4
05896,1
11700,10
07822,5
08069,13
06697,25
05327,18
05972,38
03416,23
04055,22
01671,10
06980,25
10871,1
12351,8
05150,4
04864,1
05669,7
05640,3
08712,38
10836,15
01717,10
00687,25
04702,25
09107,15
05186,7
05034,3
03347,35
08404,5
11278,2
05124,12
00106,35
06751,34
12532,13
12419,31
03176,17
08728,12
01141,33
08253,13
11696,1
06392,33
03998,4
06946,0
10403,2
00590,35
12281,13
12480,38
01808,9
07893,12
05754,10
07792,12
04383,30
10076,11
12217,25
04572,9
00386,34
09969,14
03048,11
07201,9
11284,5
03433,11
04317,11
08907,7
02491,9
10365,4
01021,1
03478,11
03631,10
08576,10
04916,17
05011,1
03456,35
12015,2
04671,25
07349,9
12384,1
02720,17
02093,11
08256,2
04719,14
06421,0
07425,2
11744,38
05032,38
01209,30
02986,25
00273,9
08478,7
01119,32
06379,34
10517,15
05461,3
03899,8
05146,10
08017,2
03151,2
09935,7
09314,5
11061,1
07392,15
03074,5
09641,5
07921,16
05487,12
06200,26
11292,12
02856,13
00824,25
02478,12
01945,8
03637,7
03163,38
01492,5
09753,25
10138,10
11902,15
12171,35
11790,0
03231,23
00500,22
02959,4
03268,12
11368,5
05626,5
03575,8
08989,1
07446,6
02608,33
08542,10
01107,9
01247,2
10375,17
12347,12
06172,10
04198,31
07288,5
09042,3
00649,2
06234,5
08001,5
10534,10
02293,10
04771,3
11762,25
06564,14
09354,15
05665,13
03636,7
05842,3
05727,42
07056,7
02684,33
03885,31
11976,25
07634,4
10338,4
04464,13
11808,19
01857,21
11623,25
11587,13
06841,2
06851,35
07264,6
02473,38
10045,8
03021,6
09852,2
10047,5
04901,31
07230,11
09765,10
07229,18
06781,38
04723,4
11468,31
05355,28
06066,12
12183,10
10110,18
05152,18
07755,7
10101,14
01713,22
10696,12
09991,38
08146,12
05578,33
04476,2
07332,28
04984,2
02127,5
07642,10
11658,42
01261,8
08786,13
05436,38
06320,2
04548,14
01459,13
10664,20
06192,21
01731,33
01271,12
03095,35
02772,4
01800,13
03216,11
01875,38
00473,1
10645,18
04610,13
10466,12
06806,38
00035,17
00956,42
05031,11
08588,31
03309,2
05980,10
08216,12
01284,11
07480,31
05544,9
12628,7
06042,25
10553,25
04361,10
06409,2
00308,7
02028,4
12314,25
05763,4
08509,13
02601,5
04887,21
09074,33
00339,25
12206,2
01251,1
10397,4
03775,11
07905,3
07693,30
03940,11
09393,8
01965,12
03557,12
04770,38
03991,42
08654,38
10927,35
00931,5
11433,13
08621,5
08895,24
04149,3
00941,29
00562,10
04816,25
04592,38
11806,8
00224,14
04438,33
06006,1
10419,41
12060,37
09317,13
11246,18
02111,17
05457,13
08153,26
07994,3
08857,13
09981,35
05751,1
07657,7
12267,5
02259,10
11211,14
05957,4
04589,3
01308,23
10896,15
10755,15
12622,12
04440,5
02784,38
00894,35
02290,1
02335,1
02026,1
01070,8
02177,14
12162,15
09832,2
00781,33
09091,4
06611,22
09173,40
04101,12
05583,1
07963,38
05801,33
04641,2
03295,13
00260,35
00188,10
05730,31
03652,17
09241,4
08980,36
06871,26
01739,10
05090,9
12077,31
04501,25
05411,18
07589,13
07190,11
09532,14
05780,34
04751,17
11648,15
04731,21
08088,2
09222,22
03136,1
04124,1
05386,35
11167,36
05049,2
11085,15
10021,38
02618,34
07616,2
09009,38
10036,11
12062,33
08917,40
10253,10
07053,42
01127,8
01296,29
06858,18
00242,20
11867,34
05798,13
10414,37
11213,3
07603,7
10665,38
03697,12
07632,35
10195,3
10503,2
03706,35
06556,5
09854,29
05627,3
04297,11
08656,1
06065,13
00539,35
00246,5
11641,15
05618,7
07754,2
09827,9
04305,1
03955,12
08706,5
06562,35
06612,21
01947,18
12525,20
05532,17
06680,10
00541,6
08842,1
12539,5
11217,36
11712,5
02214,4
02874,1
01729,4
01690,7
00016,21
03289,1
12499,3
12035,17
08424,37
03977,4
04353,18
04741,4
10945,25
04647,4
11066,3
07928,6
12355,13
02310,5
08865,36
00821,14
07453,7
02197,11
07833,33
01597,26
07049,24
07688,2
11789,11
08649,4
10015,42
11451,30
12556,16
06032,18
08117,4
07232,10
11154,4
12007,38
06528,24
05892,31
07590,25
00140,41
08425,13
02391,1
06169,24
02024,1
10986,26
07531,38
09517,1
04642,28
10113,11
10297,30
06868,31
10874,10
09090,12
05376,12
05539,1
01868,25
08368,28
05144,38
02968,16
03581,35
09688,23
05933,2
06079,34
03876,11
01887,8
04729,9
05529,12
12181,18
06346,8
10868,2
05914,1
01493,5
12226,26
08382,33
11335,4
12168,2
11012,30
11665,13
10908,28
03976,38
10146,15
09397,33
03774,31
00486,38
10917,10
00547,1
00712,11
00272,34
10509,10
02900,13
12397,10
08080,2
07471,38
09367,4
06128,28
01298,28
00651,17
02245,35
07092,11
10492,10
10996,17
01058,15
11219,17
01809,35
01069,42
03006,34
10135,3
04471,33
07350,15
08121,11
11209,7
09572,10
10737,2
07664,13
04366,15
09576,13
00642,17
07102,10
05395,7
04393,10
05778,19
06115,5
08721,25
11943,4
10141,10
12051,1
07729,3
07016,34
09077,10
00964,10
09429,5
09171,13
08552,5
10680,3
11429,38
01412,18
04872,4
11389,4
06704,33
03642,10
08179,26
02709,25
08878,13
05301,11
03844,13
04400,21
05593,36
01816,8
06542,17
08863,38
01056,11
07965,15
03108,38
11677,14
04750,17
05836,12
12447,28
00440,22
00452,2
01837,4
00627,8
09574,5
11499,12
02302,12
08195,13
05619,3
04165,14
04860,33
04072,8
05635,7
11639,33
04807,25
05601,40
06604,33
08960,42
01941,15
08273,7
04321,3
02343,1
11594,2
10519,37
03386,42
03072,2
09000,10
07671,5
11100,13
07397,6
12537,28
10031,9
10048,4
04110,14
07947,35
05536,2
07416,17
02271,13
01660,7
04433,8
11053,2
08894,41
07439,30
07297,9
11879,13
12609,7
03434,5
02168,13
01759,22
11011,14
12549,2
07552,12
07437,2
02970,25
09681,4
09072,7
04915,8
02958,9
02125,13
01812,38
06439,10
03614,35
04188,14
08428,24
06840,2
01572,20
08104,32
07597,31
02490,4
00210,15
06300,3
05004,5
09922,7
08324,35
02324,5
10920,2
02624,13
04493,4
07570,1
03648,12
03041,13
02993,30
09210,7
06756,25
06742,9
09966,31
04898,40
09828,39
04889,19
05047,29
12544,2
08248,40
01369,2
06047,10
09699,11
03819,4
09271,1
00390,4
01185,12
02743,9
08826,30
05135,3
11415,21
00652,13
09408,29
09286,13
08206,1
10982,2
04309,7
02249,7
10888,35
09539,3
07283,1
05942,7
01184,37
07180,14
01655,13
12541,38
05147,38
05059,10
05403,26
04142,18
04289,25
10732,28
02595,5
07393,10
04269,14
07326,8
09794,12
00872,10
02270,12
10301,1
09026,11
07238,1
11046,3
09842,16
09682,1
02857,18
09642,14
04695,4
06595,7
08387,8
12573,17
09369,6
05965,1
12124,1
00256,35
01649,1
00155,3
05949,36
01575,38
08889,31
09899,24
06607,5
09790,37
08420,5
10600,2
04465,10
02393,17
01744,10
11400,34
12335,1
08071,13
05100,5
11215,31
07407,10
00101,10
08653,13
04902,29
11201,42
05747,21
04703,7
01230,5
03694,1
10549,26
09764,8
05547,25
03275,4
10629,3
01885,1
03054,38
09155,22
07309,1
02827,1
09733,4
00699,2
03986,7
04908,16
10059,22
05947,1
07345,2
04943,14
06403,3
02682,30
00936,31
06719,14
10335,10
08438,15
08357,33
01637,2
06341,25
11114,42
05481,5
10597,10
11320,12
02976,2
00731,2
10147,38
00179,2
00696,5
05236,4
02788,8
10837,39
04613,37
01397,35
10252,22
09468,10
12289,2
10198,12
10965,5
05212,25
05644,20
01165,6
05793,31
02148,12
09435,2
03417,13
01311,8
00861,6
07892,25
12301,26
02139,1
05612,18
07196,18
00884,35
10071,4
07321,38
05048,35
00942,38
00034,2
10334,2
09876,4
03159,5
02513,9
08909,31
00835,11
05753,5
05439,1
07844,35
09802,14
11978,38
06383,8
07504,41
04851,3
10758,10
07868,35
08132,8
10903,17
04499,1
09454,7
09839,14
01563,38
06451,5
10481,25
10323,7
05802,30
06197,36
11360,12
09359,25
04685,2
02215,1
03461,1
03256,11
08685,23
06473,15
07390,11
03498,5
10885,2
05614,25
11009,38
03332,7
02514,2
05175,16
05875,35
12242,14
10223,22
08229,10
11021,38
04512,0
00442,7
10363,24
04090,7
08780,2
04619,11
06959,9
04617,22
05308,2
11055,35
10043,12
03329,25
12484,5
09810,6
02659,12
01014,12
10677,1
02666,13
07966,25
10257,8
11708,3
07388,6
10328,18
03002,1
07163,3
09490,25
07592,1
01362,8
02180,5
03959,4
06790,25
07324,12
03105,13
03150,22
11975,38
11324,25
10443,36
07588,31
11804,0
03933,13
05245,1
11010,13
09891,7
01900,10
08388,25
12481,5
12093,33
04482,9
01150,32
04412,12
04823,2
05166,17
09953,10
09212,35
05000,26
11566,9
05511,7
06594,10
07803,11
01401,13
01244,12
09151,38
06869,2
10426,38
02945,15
04138,40
01948,17
07984,38
06938,18
08873,25
10096,26
02733,12
10236,2
06298,25
06033,6
09345,36
02489,25
09336,2
00889,2
08178,35
09150,4
08953,34
10438,10
00280,9
11982,1
01256,31
05432,8
02468,5
05910,2
04874,1
01539,25
03009,0
01036,8
12182,1
11797,38
10187,19
08081,9
02568,25
01936,8
03250,21
05068,19
05069,25
03109,33
06508,11
07774,3
04325,4
05417,12
06643,11
02086,28
04171,10
12504,25
01851,28
11802,13
06805,22
11536,20
10194,6
04819,11
02746,12
04339,7
09872,4
08409,8
06048,12
11367,17
07869,2
09127,28
09826,9
02156,10
08532,35
09011,3
03790,15
07161,2
12116,2
11697,18
06378,38
04404,3
06373,11
09967,3
08284,25
00184,20
06488,1
04389,4
04358,13
05800,10
01552,5
04261,25
07358,2
12490,7
12616,11
00753,28
12512,10
09990,5
09268,8
10360,14
07195,4
04037,2
03872,25
07139,1
10234,12
00886,33
05102,12
11968,38
04805,10
00322,5
09024,32
08578,38
04528,35
01195,10
00737,38
00171,38
08418,13
08264,5
05552,13
01385,7
03817,18
10333,4
01675,22
05379,24
10891,7
11476,5
00237,30
02221,12
02950,2
10525,8
09088,10
11044,31
06797,1
04411,7
03762,11
08745,8
03140,5
12227,22
04333,0
00797,15
06070,35
01167,38
02948,15
00086,3
07490,14
03982,13
12456,33
03758,10
03101,25
10330,18
12155,25
11981,38
08319,2
05474,38
04462,38
12592,22
02303,17
11208,5
09364,33
04944,25
05816,31
07404,36
07934,25
06552,31
03051,1
05682,17
07788,34
10511,10
12238,31
02068,15
03979,35
07601,13
03892,10
07957,8
01961,20
01496,38
06506,20
07801,12
09267,21
02211,27
05924,12
06205,2
08783,12
11746,30
07055,10
08570,10
05856,8
02536,9
12477,5
05325,31
06090,30
02503,33
06342,14
06023,4
00802,5
00161,16
06685,1
01721,13
06339,8
03027,8
07617,12
07454,42
10448,11
03479,15
00574,13
02488,13
05354,33
06576,38
03800,25
07007,17
11095,1
04792,4
07479,1
08317,11
11202,3
07978,34
06740,18
09997,28
01586,17
03270,11
07712,0
12147,38
05797,24
00018,27
10546,1
02376,1
08375,20
02007,2
10913,11
11439,30
04486,1
02130,16
01508,38
03465,38
08801,17
02972,29
04986,1
10608,8
02336,5
01217,9
05645,5
04132,33
06460,12
10167,35
04004,8
06184,6
10208,13
01988,8
01225,26
04435,5
02592,3
05467,10
02445,4
10122,10
05275,12
02244,1
06717,18
09284,2
01990,7
11874,18
05668,5
11183,26
01371,25
02589,26
05610,31
11494,13
10277,38
06078,8
05931,17
05843,1
07672,4
04140,13
08897,10
04114,26
00818,1
06063,11
09493,42
01896,23
07157,8
06395,19
11723,16
03981,11
08415,9
09492,19
03476,16
11885,9
08888,25
03743,31
09119,5
06786,31
07651,3
08800,8
10719,12
01306,4
03029,17
05221,31
12172,25
01645,5
12521,2
10587,11
01161,4
02914,9
04745,38
09398,2
01137,25
04111,7
05508,13
02352,5
03609,38
11308,32
11300,10
08811,8
09019,26
08227,18
10521,2
11298,40
03135,1
06419,11
09478,25
00681,14
01272,3
07099,11
07046,13
05921,35
08925,10
09404,31
04513,1
10310,4
05756,9
04331,24
08473,7
02482,25
09002,11
06674,38
03300,25
00578,13
10804,9
10557,11
09525,35
04115,31
03811,25
09378,9
01838,17
07354,2
04276,18
12350,9
02452,38
07438,8
02374,8
05309,6
02151,36
05717,2
00032,34
03922,0
09126,25
10009,23
11036,25
05838,11
05982,9
02897,10
09648,6
11889,41
09623,7
04829,17
08657,31
01525,18
08766,16
05157,5
04491,12
05955,1
12368,13
00609,9
05088,13
12445,10
06223,29
05431,12
07236,38
07004,1
00906,13
07911,18
12405,4
04794,25
04919,1
08323,6
09751,34
02155,5
11953,8
09986,2
00094,12
10494,10
08964,8
02785,3
02198,12
12271,8
05545,38
01835,2
07854,38
02631,13
01694,5
07607,7
06785,14
03857,5
09906,35
02194,5
01973,1
12519,3
05176,26
12491,3
01020,14
03142,28
03713,23
03763,13
11547,37
02509,5
06863,35
04656,38
07395,19
10820,7
00113,10
05274,31
01598,2
11767,5
04443,22
04306,25
01221,17
09863,8
08577,35
02875,17
10961,23
03682,13
07314,1
04618,31
01096,30
10823,18
03266,8
00157,9
09309,28
07089,19
06174,38
03635,12
00208,13
07620,2
07677,31
11078,7
02716,5
08182,13
10810,35
02635,5
06099,20
05008,35
02637,5
04952,16
12620,13
01763,41
07346,22
06873,5
11734,35
00922,4
09963,2
07410,18
03172,18
00102,5
07830,1
06420,11
00670,15
11515,35
00218,4
10613,34
03833,7
10348,1
08167,26
01262,9
06912,5
00548,12
01618,1
08908,1
06092,7
12012,22
12002,2
11729,12
01712,40
02348,4
07846,7
03003,15
05420,37
08018,12
07996,10
04016,2
04093,1
08192,9
12003,5
04204,3
08636,13
03690,24
10536,0
00809,0
08979,23
11977,26
10418,35
08177,13
11659,5
03966,9
12432,33
10852,11
07003,7
02353,4
01711,1
11069,5
08930,31
11504,29
03084,13
02602,35
03327,13
08644,5
12424,10
00559,24
10421,38
02030,10
08635,17
03754,10
09325,8
11553,38
05177,8
11529,11
11743,4
01194,7
07670,5
00406,8
00576,3
09187,1
08643,38
09232,12
